Domain size 512x512x64, z-curve layout

=============================================================================================
=== LAPLAP-IDXVAR VS LAPLAP-KLOOP AT 128 (KLOOP OPTIMAL) AND 512 THREADS (IDXVAR OPTIMAL) ===
Why does performance decrease with more threads for kloop whereas it increases for more threads for idxvar?
 -> Too low occupancy in kloop variants!

=== 64x1x4 Threads (optimal for idxvar) ===

--- idxvar ---
Kernel: void LapLapUnstr::Chasing::laplap_idxvar<double>(int const *, int, int, _coord3<int>, double const *, _coord3<int>*)
     21                        tex_fu_utilization                                Texture Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
     21                    special_fu_utilization                                Special Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
     21             half_precision_fu_utilization                         Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
     21           single_precision_fu_utilization                       Single-Precision Function Unit Utilization     Low (2)     Low (2)     Low (2)
     21           double_precision_fu_utilization                       Double-Precision Function Unit Utilization     Low (2)     Low (3)     Low (2)
     21                        flop_hp_efficiency                                       FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
     21                        flop_sp_efficiency                                     FLOP Efficiency(Peak Single)       0.00%       0.00%       0.00%
     21                        flop_dp_efficiency                                     FLOP Efficiency(Peak Double)       4.07%      12.80%      10.26%
     21                   sysmem_read_utilization                                   System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
     21                  sysmem_write_utilization                                  System Memory Write Utilization     Low (1)     Low (1)     Low (1)
     21                            stall_sleeping                                   Issue Stall Reasons (Sleeping)       0.00%       0.00%       0.00%
     21               pcie_total_data_transmitted                                      PCIe Total Data Transmitted           0         512         146
     21                  pcie_total_data_received                                         PCIe Total Data Received           0         512          97
     21                inst_executed_global_loads                         Warp level instructions for global loads    12904000    12904000    12904000
     21                 inst_executed_local_loads                          Warp level instructions for local loads           0           0           0
     21                inst_executed_shared_loads                         Warp level instructions for shared loads           0           0           0
     21               inst_executed_surface_loads                        Warp level instructions for surface loads           0           0           0
     21               inst_executed_global_stores                        Warp level instructions for global stores      516160      516160      516160
     21                inst_executed_local_stores                         Warp level instructions for local stores           0           0           0
     21               inst_executed_shared_stores                        Warp level instructions for shared stores           0           0           0
     21              inst_executed_surface_stores                       Warp level instructions for surface stores           0           0           0
     21              inst_executed_global_atomics             Warp level instructions for global atom and atom cas           0           0           0
     21           inst_executed_global_reductions                    Warp level instructions for global reductions           0           0           0
     21             inst_executed_surface_atomics            Warp level instructions for surface atom and atom cas           0           0           0
     21          inst_executed_surface_reductions                   Warp level instructions for surface reductions           0           0           0
     21              inst_executed_shared_atomics             Warp level shared instructions for atom and atom CAS           0           0           0
     21                     inst_executed_tex_ops                              Warp level instructions for texture           0           0           0
     21                           dram_read_bytes                           Total bytes read from DRAM to L2 cache   200144128   200572320   200299687
     21                          dram_write_bytes                        Total bytes written from L2 cache to DRAM   132366752   132908224   132521875
     21                      global_load_requests         Total number of global load requests from Multiprocessor    12904000    12904000    12904000
     21                       local_load_requests          Total number of local load requests from Multiprocessor           0           0           0
     21                     surface_load_requests        Total number of surface load requests from Multiprocessor           0           0           0
     21                     global_store_requests        Total number of global store requests from Multiprocessor      516160      516160      516160
     21                      local_store_requests         Total number of local store requests from Multiprocessor           0           0           0
     21                    surface_store_requests       Total number of surface store requests from Multiprocessor           0           0           0
     21                    global_atomic_requests       Total number of global atomic requests from Multiprocessor           0           0           0
     21                 global_reduction_requests    Total number of global reduction requests from Multiprocessor           0           0           0
     21                   surface_atomic_requests      Total number of surface atomic requests from Multiprocessor           0           0           0
     21                surface_reduction_requests   Total number of surface reduction requests from Multiprocessor           0           0           0
     21                      l2_global_load_bytes             Bytes read from L2 for misses in L1 for global loads   647359072   648685120   647936099
     21                       l2_local_load_bytes              Bytes read from L2 for misses in L1 for local loads           0           0           0
     21                     l2_surface_load_bytes            Bytes read from L2 for misses in L1 for surface loads           0           0           0
     21              l2_global_atomic_store_bytes                   Bytes written to L2 from L1 for global atomics           0           0           0
     21               l2_local_global_store_bytes         Bytes written to L2 from L1 for local and global stores.   132128768   132128768   132128768
     21                    l2_surface_store_bytes           Bytes read from L2 for misses in L1 for surface stores           0           0           0
